Respondent ID,Collector ID,Start Date,End Date,What age group do you belong?,Please rate the ease of use for accessing the Video Consultation today?,Please rate your overall experience of the Video Consultation today?,Would you be happy to use the Video Consultation again?,Please provide us with any additional comments/ suggestions.,Waiting Area
13478493865,258318234,2022-05-23 15:16:20,2022-05-23 15:16:54,46 - 65,Satisfied,Satisfied,Yes,,BGH-CFSandMETherapyService
13478442698,258318234,2022-05-23 14:19:24,2022-05-23 14:19:42,26 - 35,Very Satisfied,Very Satisfied,Yes,,BGH-Speech-and-Language-Therapy
13478349756,258318234,2022-05-23 12:05:29,2022-05-23 12:05:51,46 - 65,Very Satisfied,Very Satisfied,Yes,,BGH-CFSandMETherapyService
13478303809,258318234,2022-05-23 10:40:02,2022-05-23 10:41:27,36 - 45,Very Satisfied,Very Satisfied,Yes,"Everything worked fine for me,  not everyone used chrome that's my only suggestion ",BGH-Speech-and-Language-Therapy
13478289323,258318234,2022-05-23 10:14:50,2022-05-23 10:15:04,16 - 25,Satisfied,Satisfied,Yes,,RLH-Rheumatology
13478274359,258318234,2022-05-23 09:44:55,2022-05-23 09:46:13,46 - 65,Satisfied,Very Satisfied,Yes,much better than I thought it would be. ,RLH-Rheumatology
13476878698,258318234,2022-05-20 16:29:09,2022-05-20 18:59:51,16 - 25,Very Satisfied,Satisfied,Yes,,RLH-AXESS
13476504298,258318234,2022-05-20 11:01:31,2022-05-20 11:01:53,46 - 65,Satisfied,Very Satisfied,Yes,,AUH-ClinicalHealthPsychology
13475655404,258318234,2022-05-19 13:33:51,2022-05-19 13:34:13,36 - 45,Very Satisfied,Very Satisfied,Yes,,BGH-CFSandMETherapyService
13475625781,258318234,2022-05-19 12:19:36,2022-05-19 12:58:06,36 - 45,Satisfied,Satisfied,Yes,,AUH-MaxilloFacialUnit
13475586863,258318234,2022-05-19 12:03:18,2022-05-19 12:03:36,46 - 65,Very Satisfied,Very Satisfied,Yes,,BGH-Speech-and-Language-Therapy
13475568326,258318234,2022-05-19 11:34:43,2022-05-19 11:35:02,46 - 65,Very Satisfied,Very Satisfied,Yes,,RLH-Diabetes
13475565295,258318234,2022-05-19 11:29:48,2022-05-19 11:30:12,36 - 45,Satisfied,Very Satisfied,Yes,,BGH-Speech-and-Language-Therapy
13475560921,258318234,2022-05-19 11:21:36,2022-05-19 11:23:17,26 - 35,Satisfied,Satisfied,Yes,No comments,RLH-Gastroenterology
13475557100,258318234,2022-05-19 11:17:00,2022-05-19 11:17:21,36 - 45,Very Satisfied,Very Satisfied,Yes,,AUH-MaxilloFacialUnit
13475525655,258318234,2022-05-19 10:28:58,2022-05-19 10:29:22,46 - 65,Very Satisfied,Very Satisfied,Yes,,BGH-Speech-and-Language-Therapy
13475513024,258318234,2022-05-19 10:06:46,2022-05-19 10:07:56,36 - 45,Satisfied,Satisfied,Yes,This choice is very handy however face to face consultation makes you feel more warm. ,RLH-Diabetes
13475506091,258318234,2022-05-19 09:55:14,2022-05-19 09:56:24,46 - 65,Very Satisfied,Very Satisfied,Yes,,BGH-Speech-and-Language-Therapy
13475503658,258318234,2022-05-19 09:51:36,2022-05-19 09:52:12,26 - 35,Very Satisfied,Very Satisfied,Yes,,RLH-Gastroenterology
13475497821,258318234,2022-05-19 09:41:38,2022-05-19 09:42:05,36 - 45,Very Satisfied,Very Satisfied,Yes,Reza is great!,RLH-Diabetes
13474814164,258318234,2022-05-18 16:22:09,2022-05-18 16:25:00,46 - 65,Very Satisfied,Very Satisfied,Yes,Worked very well and very satisfied ,AUH-Rheumatology
13474743990,258318234,2022-05-18 15:18:08,2022-05-18 15:21:04,46 - 65,Satisfied,Very Satisfied,Yes,none,RLH-Gastroenterology
13474712614,258318234,2022-05-18 14:51:39,2022-05-18 14:51:51,26 - 35,Very Satisfied,Very Satisfied,Yes,,RLH-Endocrinology
13474702481,258318234,2022-05-18 14:40:18,2022-05-18 14:41:53,46 - 65,Satisfied,Satisfied,Yes,,RLH-Gastroenterology
13474701098,258318234,2022-05-18 14:35:02,2022-05-18 14:40:31,36 - 45,Neither Satisfied nor Dissatisfied,Neither Satisfied nor Dissatisfied,Yes,It wasn’t my first video call consultation and I prefer them than normal phone call but today we had some technical difficulties and I had to had normal call instead which makes it harder for me to focus.,RLH-Endocrinology
13474696834,258318234,2022-05-18 14:36:04,2022-05-18 14:36:20,16 - 25,Very Satisfied,Very Satisfied,Yes,,RLH-Dermatology
13474581062,258318234,2022-05-18 12:19:34,2022-05-18 12:20:44,46 - 65,Very Satisfied,Very Satisfied,Yes,attendance made possible utilising this platform as i would not have been able to attend physically at this present time,BGH-CFSandMETherapyService
13474573306,258318234,2022-05-18 12:09:10,2022-05-18 12:09:20,16 - 25,Very Satisfied,Very Satisfied,Yes,,BGH-Speech-and-Language-Therapy
13474555924,258318234,2022-05-18 11:42:02,2022-05-18 11:42:31,36 - 45,Very Satisfied,Very Satisfied,Yes,,RLH-Diabetes
13474548075,258318234,2022-05-18 11:28:31,2022-05-18 11:30:03,26 - 35,Satisfied,Satisfied,Yes,"I'd much prefer it to be a face to face session but don't want to have to wait for months for appointments, hence why i'm happy to do video consultation",AUH-ClinicalHealthPsychology
13474540778,258318234,2022-05-18 11:15:15,2022-05-18 11:18:24,65+,Satisfied,Satisfied,Yes,It feels like it’s beneficial. Clare might be able to give more insight than me. But I’m grateful.,AUH-ClinicalHealthPsychology
13474526079,258318234,2022-05-18 10:54:31,2022-05-18 10:54:56,46 - 65,Very Satisfied,Very Satisfied,Yes,,AUH-ARDU
13474521500,258318234,2022-05-18 10:46:49,2022-05-18 10:47:05,16 - 25,Very Satisfied,Very Satisfied,Yes,,BGH-Speech-and-Language-Therapy
13474505018,258318234,2022-05-18 10:19:07,2022-05-18 10:20:17,36 - 45,Very Satisfied,Very Satisfied,Yes,,RLH-Diabetes
13474492872,258318234,2022-05-18 09:58:47,2022-05-18 10:00:30,65+,Very Satisfied,Very Satisfied,Yes,"I would always prefer face to face appointments,  but this was acceptable in these circumstances.",RLH-Cardiology
13473781653,258318234,2022-05-17 16:19:35,2022-05-17 16:19:57,36 - 45,Very Satisfied,Very Satisfied,Yes,,RLH-Endocrinology
13473692391,258318234,2022-05-17 14:55:58,2022-05-17 14:56:30,26 - 35,Very Satisfied,Very Satisfied,Yes,,RLH-Rheumatology
13473657605,258318234,2022-05-17 14:22:00,2022-05-17 14:24:18,46 - 65,Satisfied,Satisfied,Yes,"Had trouble with my microphone, but Dr Shah called me on my phone, so it was not a problem.  Is there any way you can set up a testing area prior to the consultation so that someone can check their audio and video?  Thank you",RLH-Endocrinology
13473612868,258318234,2022-05-17 13:33:55,2022-05-17 13:34:11,65+,Very Satisfied,Very Satisfied,Yes,,RLH-Endocrinology
13473562561,258318234,2022-05-17 12:24:49,2022-05-17 12:25:13,46 - 65,Satisfied,Satisfied,Yes,,BGH-CFSandMETherapyService
13473454499,258318234,2022-05-17 09:24:22,2022-05-17 09:24:53,65+,Satisfied,Very Satisfied,Yes,,RLH-Gastroenterology
13472791251,258318234,2022-05-16 16:30:14,2022-05-16 16:33:40,65+,Very Dissatisfied,Very Dissatisfied,No,I waited 2hrs for someone to come on line no one did my phone was running out of battery Disgusting,RLH-Endocrinology
13472771843,258318234,2022-05-16 16:14:02,2022-05-16 16:15:32,46 - 65,Very Satisfied,Very Satisfied,Yes,,RLH-Rheumatology
13472704871,258318234,2022-05-16 15:06:56,2022-05-16 15:07:12,16 - 25,Satisfied,Satisfied,Yes,,RLH-AXESS
13472700740,258318234,2022-05-16 15:01:19,2022-05-16 15:03:01,46 - 65,Very Satisfied,Very Satisfied,Yes,,BGH-CFSandMETherapyService
13472697086,258318234,2022-05-16 14:14:53,2022-05-16 14:59:13,46 - 65,Satisfied,Satisfied,Yes,,RLH-Rheumatology
13472689203,258318234,2022-05-16 14:51:09,2022-05-16 14:51:23,46 - 65,Satisfied,Satisfied,Yes,,RLH-Diabetes
13472669699,258318234,2022-05-16 14:22:22,2022-05-16 14:31:45,46 - 65,Satisfied,Very Satisfied,Yes,"Ease of use was slightly complicated as the sheet describing the therapy programme contains an incorrect address, i.e.: https://vc.nhs.bgh, when it should be https://nhs.vc/bgh.",BGH-CFSandMETherapyService
13472648200,258318234,2022-05-16 14:08:05,2022-05-16 14:08:33,36 - 45,Very Satisfied,Very Satisfied,Yes,,AUH-Hepatobiliary
13472646501,258318234,2022-05-16 14:01:18,2022-05-16 14:06:44,65+,Very Satisfied,Very Satisfied,Yes,,RLH-Endocrinology
13472625726,258318234,2022-05-16 13:42:33,2022-05-16 13:42:53,36 - 45,Satisfied,Satisfied,Yes,,RLH-Diabetes
13472604387,258318234,2022-05-16 13:15:06,2022-05-16 13:15:55,36 - 45,Very Satisfied,Very Satisfied,Yes,,RLH-Endocrinology
13472590925,258318234,2022-05-16 12:56:15,2022-05-16 12:56:36,16 - 25,Satisfied,Satisfied,Yes,,RLH-AXESS
13472573839,258318234,2022-05-16 12:28:50,2022-05-16 12:29:39,46 - 65,Very Satisfied,Very Satisfied,Yes,Clear and could hear my consultant well.,RLH-PainMedicine
13472571105,258318234,2022-05-16 12:23:58,2022-05-16 12:25:08,46 - 65,Very Satisfied,Very Satisfied,Yes,Just minor connection issues but overall really well.,BGH-Speech-and-Language-Therapy
13472554820,258318234,2022-05-16 11:56:28,2022-05-16 11:56:44,16 - 25,Satisfied,Satisfied,Yes,,RLH-Rheumatology
13472524224,258318234,2022-05-16 10:58:08,2022-05-16 10:58:25,26 - 35,Very Satisfied,Very Satisfied,Yes,,RLH-AXESS
13472494067,258318234,2022-05-16 09:53:16,2022-05-16 09:59:19,16 - 25,Very Satisfied,Very Satisfied,Yes,Sophie was fantastic and really helped ,RLH-Rheumatology
13472474534,258318234,2022-05-16 09:18:09,2022-05-16 09:18:31,46 - 65,Very Satisfied,Very Satisfied,Yes,,RLH-Rheumatology
13470950570,258318234,2022-05-13 16:21:37,2022-05-13 16:21:49,26 - 35,Very Satisfied,Very Satisfied,Yes,Great thanks,RLH-AXESS
13470735218,258318234,2022-05-13 11:38:56,2022-05-13 11:39:25,26 - 35,Very Satisfied,Very Satisfied,Yes,,RLH-AXESS
13470726818,258318234,2022-05-13 11:21:54,2022-05-13 11:23:40,36 - 45,Satisfied,Satisfied,Yes,Abc,AUH-Thoracic
13470715470,258318234,2022-05-13 11:01:10,2022-05-13 11:01:44,65+,Neither Satisfied nor Dissatisfied,Satisfied,Yes,,AUH-Thoracic
13470712566,258318234,2022-05-13 10:55:50,2022-05-13 10:56:13,26 - 35,Satisfied,Satisfied,Yes,,AUH-ClinicalHealthPsychology
13469952032,258318234,2022-05-12 15:19:03,2022-05-12 15:20:15,26 - 35,Very Satisfied,Very Satisfied,Yes,,RLH-Endocrinology
13469938137,258318234,2022-05-12 15:05:58,2022-05-12 15:06:22,46 - 65,Satisfied,Very Satisfied,Yes,,BGH-Speech-and-Language-Therapy
13469914265,258318234,2022-05-12 14:41:18,2022-05-12 14:42:47,36 - 45,Satisfied,Very Satisfied,Yes,I do personally feel face to face would be good for some sessions but also understand that it’s not always possible and that video allows more time for more patients  ,AUH-ClinicalHealthPsychology
13469902875,258318234,2022-05-12 14:31:00,2022-05-12 14:31:44,26 - 35,Very Dissatisfied,Very Satisfied,Yes,,RLH-Endocrinology
13469759452,258318234,2022-05-12 11:11:28,2022-05-12 11:15:31,46 - 65,Very Satisfied,Very Satisfied,Yes,The impact of the consultation has given me confidence to use techniques provided in todays session that will help me to manage symptoms more effectively. ,BGH-CFSandMETherapyService
13469741557,258318234,2022-05-12 10:43:53,2022-05-12 10:44:34,26 - 35,Very Satisfied,Very Satisfied,Yes,,BGH-Speech-and-Language-Therapy
13469731175,258318234,2022-05-12 10:26:26,2022-05-12 10:27:18,46 - 65,Very Satisfied,Very Satisfied,Yes,Great session which I found very helpful,BGH-Speech-and-Language-Therapy
13469701713,258318234,2022-05-12 09:37:02,2022-05-12 09:38:10,26 - 35,Very Satisfied,Very Satisfied,Yes,,RLH-Endocrinology
13469034430,258318234,2022-05-11 16:44:13,2022-05-11 16:45:57,16 - 25,Very Dissatisfied,Very Dissatisfied,No,I waited on video call for 50 mins   I logged in at 15.55 and logged out at 1645   I did not know what to do ,RLH-Gastroenterology
13468991191,258318234,2022-05-11 16:03:21,2022-05-11 16:04:06,46 - 65,Neither Satisfied nor Dissatisfied,Very Satisfied,Yes,,AUH-ClinicalHealthPsychology
13468984931,258318234,2022-05-11 15:58:09,2022-05-11 15:58:25,36 - 45,Very Satisfied,Very Satisfied,Yes,,RLH-Gastroenterology
13468944260,258318234,2022-05-11 15:17:41,2022-05-11 15:19:07,65+,Very Satisfied,Very Satisfied,Yes,,RLH-Gastroenterology
13468941144,258318234,2022-05-11 15:15:27,2022-05-11 15:16:02,65+,Satisfied,Satisfied,Yes,,RLH-Endocrinology
13468921094,258318234,2022-05-11 14:54:41,2022-05-11 14:56:49,65+,Very Satisfied,Very Satisfied,Yes,,RLH-Endocrinology
13468913376,258318234,2022-05-11 14:48:31,2022-05-11 14:48:45,46 - 65,Satisfied,Very Satisfied,Yes,,RLH-AXESS
13468878697,258318234,2022-05-11 14:12:42,2022-05-11 14:13:15,46 - 65,Very Satisfied,Very Satisfied,Yes,,AUH-ClinicalHealthPsychology
13468851258,258318234,2022-05-11 13:44:21,2022-05-11 13:44:43,46 - 65,Satisfied,Satisfied,Yes,,RLH-Gastroenterology
13468793768,258318234,2022-05-11 12:29:25,2022-05-11 12:29:44,46 - 65,Very Satisfied,Very Satisfied,Yes,,BGH-CFSandMETherapyService
13468750824,258318234,2022-05-11 11:18:19,2022-05-11 11:20:20,46 - 65,Very Dissatisfied,Very Dissatisfied,No,Ended call after an hour of waiting. I don't know if something was wrong but I did keep getting told that the team knew I was there.,RLH-ChemicalPathology
13468734149,258318234,2022-05-11 10:51:13,2022-05-11 10:52:05,46 - 65,Very Satisfied,Very Satisfied,Yes,,AUH-ClinicalHealthPsychology
13468730955,258318234,2022-05-11 10:46:34,2022-05-11 10:46:45,16 - 25,Satisfied,Satisfied,Yes,,BGH-Speech-and-Language-Therapy
13468723376,258318234,2022-05-11 10:33:29,2022-05-11 10:33:56,46 - 65,Very Satisfied,Very Satisfied,Yes,,BGH-CFSandMETherapyService
13468294178,258318234,2022-05-10 21:57:17,2022-05-10 21:59:17,36 - 45,Very Satisfied,Very Satisfied,Yes,,AUH-Ophthalmology
13468040717,258318234,2022-05-10 14:43:58,2022-05-10 17:45:12,46 - 65,Very Satisfied,Very Satisfied,Yes,,RLH-ClinicalPsychology
13467914615,258318234,2022-05-10 15:42:48,2022-05-10 15:47:20,46 - 65,Very Dissatisfied,Very Dissatisfied,No,After waiting 1 hour and 10 minutes the call was ended without being able to join my long covid fatigue therapy programme. I have also tried to phone multiple times to no answer.,BGH-CFSandMETherapyService
13467866730,258318234,2022-05-10 15:06:18,2022-05-10 15:06:33,26 - 35,Very Satisfied,Very Satisfied,Yes,,RLH-Endocrinology
13467855426,258318234,2022-05-10 14:54:46,2022-05-10 14:55:19,46 - 65,Very Satisfied,Very Satisfied,Yes,Great lady Doctor ,RLH-Endocrinology
13467840453,258318234,2022-05-10 14:39:52,2022-05-10 14:40:14,36 - 45,Satisfied,Very Satisfied,No,,RLH-Endocrinology
13467833345,258318234,2022-05-10 14:33:29,2022-05-10 14:33:45,26 - 35,Satisfied,Satisfied,Yes,,RLH-Endocrinology
13467795303,258318234,2022-05-10 13:53:35,2022-05-10 13:53:50,26 - 35,Very Satisfied,Very Satisfied,Yes,,BGH-Speech-and-Language-Therapy
13467786349,258318234,2022-05-10 13:42:33,2022-05-10 13:43:09,65+,Very Satisfied,Very Satisfied,Yes,,RLH-Endocrinology
13467710845,258318234,2022-05-10 11:55:48,2022-05-10 11:56:35,46 - 65,Very Dissatisfied,Very Dissatisfied,No,a shambles,RLH-ChemicalPathology
13467700429,258318234,2022-05-10 11:37:37,2022-05-10 11:37:57,36 - 45,Satisfied,Satisfied,Yes,,RLH-AXESS
13467651412,258318234,2022-05-10 10:10:42,2022-05-10 10:10:57,16 - 25,Very Satisfied,Very Satisfied,Yes,,BGH-CFSandMETherapyService
13467649614,258318234,2022-05-10 10:05:00,2022-05-10 10:07:51,65+,Very Dissatisfied,Very Satisfied,Yes,Andrea was really nice & helpful. The only problem was 10 minutes early & it didn’t give me access,BGH-CFSandMETherapyService
13467649517,258318234,2022-05-10 10:07:20,2022-05-10 10:07:40,26 - 35,Very Satisfied,Very Satisfied,Yes,,AUH-Ophthalmology
13466871789,258318234,2022-05-09 15:47:11,2022-05-09 15:52:56,36 - 45,Very Satisfied,Satisfied,Yes,,RLH-Endocrinology
13466813647,258318234,2022-05-09 15:01:49,2022-05-09 15:02:17,65+,Very Satisfied,Very Satisfied,Yes,,AUH-Hepatobiliary
13466760459,258318234,2022-05-09 14:10:42,2022-05-09 14:11:13,46 - 65,Satisfied,Satisfied,Yes,,RLH-Endocrinology
13466725246,258318234,2022-05-09 13:31:45,2022-05-09 13:32:07,36 - 45,Satisfied,Satisfied,Yes,,RLH-Diabetes
13466682061,258318234,2022-05-09 12:31:18,2022-05-09 12:31:34,36 - 45,Very Satisfied,Very Satisfied,Yes,,BGH-CFSandMETherapyService
13466675044,258318234,2022-05-09 12:16:48,2022-05-09 12:20:14,46 - 65,Very Satisfied,Very Satisfied,Yes,Thank you so much for this opportunity I've found this session really helpful and important for my lifestyle and health being ,BGH-Speech-and-Language-Therapy
13466644673,258318234,2022-05-09 11:25:50,2022-05-09 11:28:08,36 - 45,Very Satisfied,Very Satisfied,Yes,,RLH-ClinicalPsychology
13466641702,258318234,2022-05-09 11:22:36,2022-05-09 11:23:12,36 - 45,Very Satisfied,Very Satisfied,Yes,really good experience today,BGH-CFSandMETherapyService
13466617853,258318234,2022-05-09 10:41:24,2022-05-09 10:42:00,36 - 45,Satisfied,Very Satisfied,Yes,,RLH-Diabetes
13466607248,258318234,2022-05-09 10:22:53,2022-05-09 10:23:25,46 - 65,Neither Satisfied nor Dissatisfied,Neither Satisfied nor Dissatisfied,Yes,,RLH-Diabetes
13464756841,258318234,2022-05-06 12:03:00,2022-05-06 12:04:16,46 - 65,Very Satisfied,Very Satisfied,Yes,"Donna was soooo patient, friendly and lovely. She put at ease and was full of knowledge that I really needed to understand about. More professionals like these please.",BGH-CFSandMETherapyService
13464732880,258318234,2022-05-06 11:23:16,2022-05-06 11:23:51,36 - 45,Satisfied,Satisfied,Yes,,BGH-CFSandMETherapyService
13464717799,258318234,2022-05-06 10:57:57,2022-05-06 10:59:13,46 - 65,Very Satisfied,Very Satisfied,Yes,Fantastic way to have an appointment when you have limited energy levels in stead of travelling to the hospital. ,BGH-CFSandMETherapyService
13464685890,258318234,2022-05-06 09:43:07,2022-05-06 10:02:57,46 - 65,Satisfied,Very Satisfied,Yes,Couldn't access sound from hospital so consultation completed by phone,RLH-Endocrinology
13464014458,258318234,2022-05-05 16:54:18,2022-05-05 16:55:25,46 - 65,Dissatisfied,Dissatisfied,No,No one on other end of the call  A mix up ,RLH-Endocrinology
13463889356,258318234,2022-05-05 14:52:09,2022-05-05 14:52:25,26 - 35,Very Satisfied,Very Satisfied,Yes,excellent thanks,RLH-AXESS
13463860862,258318234,2022-05-05 14:22:42,2022-05-05 14:23:08,36 - 45,Very Satisfied,Very Satisfied,Yes,,BGH-CFSandMETherapyService
13463682729,258318234,2022-05-05 09:55:24,2022-05-05 09:55:38,16 - 25,Satisfied,Satisfied,Yes,,RLH-Diabetes
13463681642,258318234,2022-05-05 09:53:03,2022-05-05 09:53:26,46 - 65,Very Satisfied,Very Satisfied,Yes,,RLH-Endocrinology
13463672181,258318234,2022-05-05 09:32:19,2022-05-05 09:34:26,46 - 65,Very Satisfied,Very Satisfied,Yes,Excellent service worked very well for me and i would be happy to use this facility again for future appointments,RLH-Endocrinology
13462940309,258318234,2022-05-04 15:39:04,2022-05-04 15:39:37,46 - 65,Satisfied,Satisfied,Yes,,RLH-Gastroenterology
13462892332,258318234,2022-05-04 14:51:38,2022-05-04 14:52:53,46 - 65,Very Satisfied,Very Satisfied,Yes,Very easy to connect and use.  ,RLH-ClinicalPsychology
13462889846,258318234,2022-05-04 14:48:55,2022-05-04 14:50:17,65+,Very Satisfied,Very Satisfied,Yes,No problems.,RLH-Endocrinology
13462870419,258318234,2022-05-04 14:30:49,2022-05-04 14:31:13,26 - 35,Very Satisfied,Very Satisfied,Yes,,RLH-Dermatology
13462860029,258318234,2022-05-04 14:19:47,2022-05-04 14:20:36,46 - 65,Satisfied,Satisfied,Yes,Happy to continue with video calls for consults. definately more convenient,AUH-General-Pathology
13462838559,258318234,2022-05-04 13:59:18,2022-05-04 14:00:26,36 - 45,Dissatisfied,Dissatisfied,Yes,There was a problem with admission from the waiting room,BGH-CFSandMETherapyService
13462836704,258318234,2022-05-04 13:56:18,2022-05-04 13:57:54,46 - 65,Neither Satisfied nor Dissatisfied,Neither Satisfied nor Dissatisfied,Yes,"i only had short notice for the appt and bit of struggle to find the right browser, but on the whole find these consults a good way of getting the job done with no travelling or risk being at the hospital, also as i work its easier to fit around my job. ",AUH-General-Pathology
13462816002,258318234,2022-05-04 13:34:16,2022-05-04 13:34:42,46 - 65,Very Satisfied,Very Satisfied,Yes,,AUH-General-Pathology
13462679564,258318234,2022-05-04 09:53:56,2022-05-04 09:54:06,46 - 65,Very Satisfied,Very Satisfied,Yes,,RLH-Cardiology
13462679080,258318234,2022-05-04 09:53:03,2022-05-04 09:53:06,46 - 65,Very Satisfied,Very Satisfied,Yes,,RLH-Cardiology
13462678890,258318234,2022-05-04 09:51:36,2022-05-04 09:52:43,46 - 65,Very Satisfied,Very Satisfied,Yes,,RLH-Cardiology
